37.47;56.15;
30.36;59.59;        
30.37;59.58;        
30.35;59.57;
30.36;59.589;
30.54;59.22;
31.21;59.63;
30.24;59.616;
29.974;59.866;
29.973;59.865;
29.970;59.867;
30.0024;60.208;
30.2188;60.2558;
28.993;60.6576;
